ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
TAM_HUAI_TR_098,reluctance to travel daily : most employees are not interested to using oil daily.,AI,ദിവസേന യാത്ര ചെയ്യാൻ വിമുഖത: മിക്ക ജീവനക്കാർക്കും ദിവസവും എണ്ണ ഉപയോഗിക്കാൻ താൽപ്പര്യമില്ല.
TAM_HUAI_TR_099,too much a taste : the stench to the grass is very bad.,AI,വളരെയധികം ഒരു അഭിരുചി: പുല്ലിനുള്ള ദുർഗന്ധം വളരെ മോശമാണ്.
TAM_HUAI_TR_100,some problems say not solved : numbers change or problems since the oil is drained.,AI,ചില പ്രശ്നങ്ങൾ പരിഹരിക്കപ്പെട്ടിട്ടില്ലെന്ന് പറയുന്നു: എണ്ണ വറ്റിച്ചതിനാൽ അക്കങ്ങൾ മാറ്റുകയോ പ്രശ്നങ്ങൾ.
TAM_HUAI_TR_101,"electronic interface to this camera phone reveals two most accurate colors, so it is very good to watch the film.",AI,"ഈ ക്യാമറ ഫോണിലേക്കുള്ള ഇലക്ട്രോണിക് ഇന്റർഫേസ് ഏറ്റവും കൃത്യമായ രണ്ട് നിറങ്ങൾ വെളിപ്പെടുത്തുന്നു, അതിനാൽ ചിത്രം കാണുന്നത് വളരെ നല്ലതാണ്."
TAM_HUAI_TR_102,"the clarity of all document becomes very good, unlike using which method cannot read it correctly in low light.",AI,കുറഞ്ഞ വെളിച്ചത്തിൽ ഇത് ശരിയായി വായിക്കാൻ കഴിയാത്ത രീതി ഉപയോഗിക്കുന്നതിൽ നിന്ന് വ്യത്യസ്തമായി എല്ലാ പ്രമാണങ്ങളുടെയും വ്യക്തത വളരെ മികച്ചതായിത്തീരുന്നു.
TAM_HUAI_TR_103,that phone ' s batteries always lasts well and can stored for the whole day by charging people.,AI,ആ ഫോണിന്റെ ബാറ്ററികൾ എല്ലായ്പ്പോഴും നന്നായി നീണ്ടുനിൽക്കുകയും ആളുകളെ കുറ്റവിമുക്തരാക്കുകയും ചെയ്യും.
TAM_HUAI_TR_104,the detector remains very quickly charged so that it becomes possible to run time calculations.,AI,ടൈം കണക്കുകൂട്ടലുകൾ പ്രവർത്തിപ്പിക്കാൻ സാധ്യമാകുന്നതിനായി ഡിറ്റക്ടർ വളരെ വേഗത്തിൽ ആരോപിക്കപ്പെടുന്നു.
TAM_HUAI_TR_105,"our new phone ' s screen works excellent, so that actual live watching experience proves very good.",AI,"ഞങ്ങളുടെ പുതിയ ഫോണിന്റെ സ്ക്രീൻ മികച്ച രീതിയിൽ പ്രവർത്തിക്കുന്നു, അങ്ങനെ യഥാർത്ഥ തത്സമയ നിരീക്ഷണ അനുഭവം വളരെ നല്ലതാണെന്ന് തെളിയിക്കുന്നു."
TAM_HUAI_TR_106,"although there is a long regular life, people become able easily play games continuously.",AI,"ഒരു നീണ്ട സ്ഥിരമായ ജീവിതം ഉണ്ടെങ്കിലും, ആളുകൾ തുടർച്ചയായി ഗെയിമുകൾ എളുപ്പത്തിൽ കളിക്കാൻ കഴിയും."
TAM_HUAI_TR_107,"i enjoyed the small amount of this place, which was also comfortable.",AI,"ഈ സ്ഥലത്തിന്റെ ചെറിയ തുക ഞാൻ ആസ്വദിച്ചു, അത് സുഖകരമായിരുന്നു."
TAM_HUAI_TR_108,battery charging is a long time and it always very convenient by operate any phone on wheels.,AI,"ബാറ്ററി ചാർജിംഗ് വളരെക്കാലമാണ്, ഇത് എല്ലായ്പ്പോഴും ചക്രങ്ങളിൽ ഏതെങ്കിലും ഫോൺ പ്രവർത്തിപ്പിക്കുന്നത് വളരെ സൗകര്യപ്രദമാണ്."
TAM_HUAI_TR_109,grow or grow or decrease of the screen stay correct and can be used without hurting the eyes.,AI,"സ്ക്രീൻ വളരുക അല്ലെങ്കിൽ വളരുക അല്ലെങ്കിൽ കുറയ്ക്കുക എന്നിവ ശരിയായി തുടരുക, കണ്ണുകളെ വേദനിപ്പിക്കാതെ ഉപയോഗിക്കാം."
TAM_HUAI_TR_110,"battery capacity is very high also, thus often very higher than by much time.",AI,"ബാറ്ററി ശേഷി വളരെ ഉയർന്നതാണ്, അതിനാൽ പലപ്പോഴും വളരെ കൂടുതലാണ്."
TAM_HUAI_TR_111,"side colour of this larger phone is more bright with the disabled, causing fatigue when inactive for a long time.",AI,"ഈ വലിയ ഫോണിന്റെ വശം വികലാംഗരുമായി കൂടുതൽ തെളിച്ചമുള്ളതാണ്, വളരെക്കാലമായി നിഷ്ക്രിയമാകുമ്പോൾ ക്ഷീണം കാരണമാകുന്നു."
TAM_HUAI_TR_112,"his visuals over the screen are all too bright, and sometimes the images are doubtful.",AI,"സ്ക്രീനിന് മുകളിലുള്ള അദ്ദേഹത്തിന്റെ ദൃശ്യങ്ങൾ എല്ലാം വളരെ തെളിച്ചമുള്ളതാണ്, ചിലപ്പോൾ ചിത്രങ്ങൾ സംശയമുണ്ട്."
TAM_HUAI_TR_113,"the battery is empty only, and has power stay charged considerably more.",AI,"ബാറ്ററി ശൂന്യമാണ്, കൂടാതെ പവർ സ്റ്റേ ഗണ്യമായി ചാർജ്ജ് ചെയ്തിട്ടുണ്ട്."
TAM_HUAI_TR_114,"the time after start the battery gets very quick, then causes lightning.",AI,"ബാറ്ററി ആരംഭിച്ചതിനുശേഷം സമയം വളരെ വേഗത്തിൽ ലഭിക്കുന്നു, തുടർന്ന് മിന്നൽ കാരണമാകുന്നു."
TAM_HUAI_TR_115,"front screen of black mobile phone is not clear in faint light, it makes too easy to read in the darkness.",AI,"കറുത്ത മൊബൈൽ ഫോണിന്റെ മുൻ സ്ക്രീൻ മങ്ങിയ വെളിച്ചത്തിൽ വ്യക്തമല്ല, ഇരുട്ടിൽ വായിക്കാൻ വളരെ എളുപ്പമാണ്."
TAM_HUAI_TR_116,"overall battery life was low, or only lasts few hours.",AI,"മൊത്തത്തിലുള്ള ബാറ്ററി ലൈഫ് കുറവായിരുന്നു, അല്ലെങ്കിൽ കുറച്ച് മണിക്കൂർ നീണ്ടുനിൽക്കും."
TAM_HUAI_TR_117,"due to apparent odd shape about one screen, this processors could not be set properly.",AI,"ഒരു സ്ക്രീനിനെക്കുറിച്ചുള്ള വിചിത്രമായ രൂപം കാരണം, ഈ പ്രോസസ്സറുകൾ ശരിയായി സജ്ജമാക്കാൻ കഴിഞ്ഞില്ല."
TAM_HUAI_TR_118,"the plant remains hot during charging, which sounds dangerous.",AI,"ചാർജ്ജുചെയ്യുമ്പോൾ പ്ലാന്റ് ചൂടായി തുടരുന്നു, അത് അപകടകരമാണ്."
TAM_HUAI_TR_119,"when light of the screen will always become, the constant blinking is always a hazard adjusted.",AI,"സ്ക്രീനിന്റെ ഭാരം എപ്പോഴും മാറുമ്പോൾ, നിരന്തരമായ മിന്നുന്നത് എല്ലായ്പ്പോഴും ഒരു അപകടമാണ്."
TAM_HUAI_TR_120,"the battery charging doubles, and the ride time gets able to improve.",AI,"ബാറ്ററി ചാർജിംഗ് ഇരട്ടിയാകുമ്പോൾ, സവാരി മെച്ചപ്പെടുത്താൻ കഴിയും."
TAM_HUAI_TR_121,"the screen of my laptop is very thin in many users, causing discomfort when looking for a second time.",AI,"എന്റെ ലാപ്ടോപ്പിന്റെ സ്ക്രീൻ പല ഉപയോക്താക്കളിലും വളരെ നേർത്തതാണ്, രണ്ടാമത്തെ തവണ നോക്കുമ്പോൾ അസ്വസ്ഥത ഉണ്ടാക്കുന്നു."
TAM_HUAI_TR_122,the colors of the file are not changed and are no so helpful for work as edit tasks.,AI,"ഫയലിന്റെ നിറങ്ങൾ മാറ്റിയിട്ടില്ല, ഒപ്പം വേദനാജനകമായി ജോലിക്ക് സഹായകരമല്ല."
TAM_HUAI_TR_123,battery what is called it lasts only a few weeks.,AI,ബാറ്ററി എന്ന് വിളിക്കുന്നത് ഏതാനും ആഴ്ചകൾ മാത്രമേ നീണ്ടുനിൽക്കൂ.
TAM_HUAI_TR_124,"the layer is also fast charged, and it are difficult to remove during work.",AI,"ലെയറും വേഗത്തിൽ ചാർജ്ജ് ചെയ്യപ്പെടുന്നു, ജോലിയിൽ നീക്കംചെയ്യാൻ പ്രയാസമാണ്."
TAM_HUAI_TR_125,"the floor behind one laptop might not clear in the light, and the use of any outside windows more difficult.",AI,"ഒരു ലാപ്ടോപ്പിന് പിന്നിലുള്ള തറ വെളിച്ചത്തിൽ വ്യക്തമാകാനിടയില്ല, കൂടാതെ ഒരു ബാഹ്യ വിൻഡോസ് കൂടുതൽ ബുദ്ധിമുട്ടാണ്."
TAM_HUAI_TR_126,"his battery becomes hot during testing, which causes the alarms.",AI,"പരിശോധനയ്ക്കിടെ അദ്ദേഹത്തിന്റെ ബാറ്ററി ചൂടായി മാറുന്നു, ഇത് അലാറങ്ങൾക്ക് കാരണമാകുന്നു."
TAM_HUAI_TR_127,the screen resolution changes low... the images appear harder to see.,AI,സ്ക്രീൻ റെസലൂഷൻ കുറയുന്നു ... ഇമേജുകൾ കാണാൻ പ്രയാസമാണ്.
TAM_HUAI_TR_128,most battery charging decreases and some machine can be stopped off working.,AI,മിക്ക ബാറ്ററി ചാർജിങ് കുറയുകയും കുറച്ച് മെഷീൻ പ്രവർത്തിക്കുന്നത് നിർത്താൻ കഴിയുകയും ചെയ്യാം.
TAM_HUAI_TR_129,"visual viewing speeds of some objects are not known, and the colors change in some angles.",AI,"ചില വസ്തുക്കളുടെ വിഷ്വൽ കാണൽ വേഗത അറിയില്ല, നിറങ്ങൾ ചില കോണുകളിൽ മാറുന്നു."
TAM_HUAI_TR_130,"when the battery life is low, magic is successfully run continuously and is found to survive.",AI,"ബാറ്ററി ലൈഫ് കുറവായിരിക്കുമ്പോൾ, മാജിക്ക് തുടർച്ചയായി പ്രവർത്തിക്കുകയും അതിജീവിക്കാൻ കണ്ടെത്തിയും ചെയ്യുന്നു."
TAM_HUAI_TR_131,the screen at my door is very green and looks good.,AI,"എന്റെ വാതിലിലെ സ്ക്രീൻ വളരെ പച്ചയാണ്, നല്ലതായി തോന്നുന്നു."
TAM_HUAI_TR_132,"the colors of your screen of so natural is beautiful, and the film is a wonderful like watching.",AI,"നിങ്ങളുടെ സ്ക്രീനിന്റെ നിറങ്ങൾ മനോഹരമാണ്, സിനിമ കാണപ്പെടുന്നതുപോലെയുള്ള അത്ഭുതമാണ്."
TAM_HUAI_TR_133,the depth of it screen is tall so that the icons within titles are super accurate.,AI,ശീർഷകങ്ങൾക്കുള്ളിലെ ഐക്കണുകൾ അതിശയകരമാകുന്നതിനായി ഐടി സ്ക്രീനിന്റെ ആഴം ഉയരമുണ്ട്.
TAM_HUAI_TR_134,"his view angle with the camera is very reduced, and without any angle the colors do no change.",AI,"ക്യാമറയുള്ള അദ്ദേഹത്തിന്റെ വ്യൂ ആംഗിൾ വളരെ കുറവാണ്, കൂടാതെ ഒരു കോണും ഇല്ലാതെ നിറങ്ങൾ ഒരു മാറ്റവും വരുത്തുന്നില്ല."
TAM_HUAI_TR_135,"initial brightness of their screen is very good, so even a red light was able to read correctly.",AI,"അവരുടെ സ്ക്രീനിന്റെ പ്രാരംഭ തെളിച്ചം വളരെ മികച്ചതാണ്, അതിനാൽ ഒരു ചുവന്ന വെളിച്ചത്തിന് പോലും ശരിയായി വായിക്കാൻ കഴിഞ്ഞു."
TAM_HUAI_TR_136,another battery lasts for a long time that is eligible to use again for any whole day.,AI,"മറ്റൊരു ബാറ്ററി വളരെക്കാലം നീണ്ടുനിൽക്കും, അവിടെ ഏത് ദിവസവും വീണ്ടും ഉപയോഗിക്കാൻ അർഹതയുണ്ട്."
